date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:00:54	289326/289326	---M-Z	200	added ('OK')	text/javascript	etag:%2269d50c4b2ac5%22	https://www.secure.instagram.com/static/bundles/metro/it_IT.js/69d50c4b2ac5.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/it_IT.js/69d50c4b2ac5.js	(from https://www.secure.instagram.com/accounts/login/?hl=it)
21:00:54	107168/107168	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:53%20GMT	https://www.secure.instagram.com/accounts/login/?hl=tl	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexc13b.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:57	107211/107211	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:54%20GMT	https://www.secure.instagram.com/accounts/login/?hl=tr	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index9e3e.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:57	107360/107360	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:55%20GMT	https://www.secure.instagram.com/accounts/login/?hl=bn	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexd294.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:57	299036/299036	---M-Z	200	added ('OK')	text/javascript	etag:%22703eb4de5034%22	https://www.secure.instagram.com/static/bundles/metro/de_DE.js/703eb4de5034.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/de_DE.js/703eb4de5034.js	(from https://www.secure.instagram.com/accounts/login/?hl=de)
21:00:57	107420/107420	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:55%20GMT	https://www.secure.instagram.com/accounts/login/?hl=hi	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index9841.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:58	107367/107367	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:58%20GMT	https://www.secure.instagram.com/accounts/login/?hl=gu	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index0f5d.html	(from https://www.secure.instagram.com/accounts/login/)
21:00:58	286083/286083	---M-Z	200	added ('OK')	text/javascript	etag:%22d9fa53bc31d7%22	https://www.secure.instagram.com/static/bundles/metro/es_LA.js/d9fa53bc31d7.js	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/static/bundles/metro/es_LA.js/d9fa53bc31d7.js	(from https://www.secure.instagram.com/accounts/login/?hl=es)
21:00:58	107364/107364	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:58%20GMT	https://www.secure.instagram.com/accounts/login/?hl=kn	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/indexad0b.html	(from https://www.secure.instagram.com/accounts/login/)
21:01:01	107532/107532	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20May%202023%2019:00:59%20GMT	https://www.secure.instagram.com/accounts/login/?hl=ml	C:/Users/NATHAN/Documents/Sites%20web/Copie%20de%20site/Phishing%20Instagram/www.secure.instagram.com/accounts/login/index5303.html	(from https://www.secure.instagram.com/accounts/login/)
